"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"WormBase.Gene.ID"	"Public.Name"	"Sequence.Name"	"Other.Name"	"Protein.Domain"	"UniProt"	"Reference.UniProt.ID"	"Interacting.Gene"	"Expr_pattern.Tissue"	"Gene.Ontology.Association"	"Concise.Description"	"Automated.Description"
"CELE_F28H7.2"	13,6103587078454	2,16337962766427	0,666576590839697	3,24550795421578	0,00117241289132238	0,015732731681919	"WBGene00009236"	"F28H7.2"	"F28H7.2"	"CELE_F28H7.2"	"CE05752|HMMPANTHER:PTHR44115|HMMPANTHER:PTHR44115:SF1|PRINTS:PR00081|PRINTS:PR00080|SCANPROSITE:PS00061|PFAM:PF13561|SUPERFAMILY:SSF51735|INTERPRO:IPR002347|INTERPRO:IPR036291|Active_site"	"Q19890"	"Q19890"	"npp-19|Physical"	"N.A."	"oxidoreductase activity"	"N.A."	"Is predicted to enable oxidoreductase activity."
"CELE_E02H4.4"	13,7955097877753	2,16333711765837	0,662610497885577	3,26486997196948	0,001095143375027	0,015018814636357	"WBGene00008462"	"E02H4.4"	"E02H4.4"	"CELE_E02H4.4"	"CE44096|HMMPANTHER:PTHR21690|SUPERFAMILY:SSF49854|INTERPRO:IPR035914"	"Q19040"	"Q19040"	"N.A."	"N.A."	"extracellular region"	"N.A."	"Is enriched in head mesodermal cell and intestine based on tiling array and RNA-seq studies. Is affected by several genes including daf-16\; daf-2\; and skn-1 based on RNA-seq and microarray studies. Is affected by nine chemicals including Tunicamycin\; stavudine\; and Sodium Chloride based on microarray and RNA-seq studies. Is predicted to encode a protein with the following domain: Spermadhesin, CUB domain superfamily."
"CELE_Y46C8AR.1"	28,6938937618456	2,16153843894103	0,556549902451029	3,883817838116	0,000102828959478258	0,00263719073214552	"WBGene00021587"	"clec-76"	"Y46C8AR.1"	"Y46C8AR.a, Y46C8AR.a, CELE_Y46C8AR.1"	"CE31650|HMMPANTHER:PTHR23062:SF3|HMMPANTHER:PTHR23062|PFSCAN:PS50041|SMART:SM00034|PFAM:PF00059|SUPERFAMILY:SSF56436|INTERPRO:IPR001304|INTERPRO:IPR016186|INTERPRO:IPR016187"	"Q9N3V9"	"Q9N3V9"	"N.A."	"N.A."	"carbohydrate binding"	"N.A."	"Is predicted to enable carbohydrate binding activity."
"CELE_T10C6.10"	35,5066559942481	2,15659073911862	0,795102715913778	2,71234231245223	0,00668095600429495	0,0530698660086455	"WBGene00011691"	"T10C6.10"	"T10C6.10"	"CELE_T10C6.10"	"CE16385|HMMPANTHER:PTHR21503|HMMPANTHER:PTHR21503:SF32|PFSCAN:PS50181|PFAM:PF07735|INTERPRO:IPR012885, CE41019|HMMPANTHER:PTHR21503|HMMPANTHER:PTHR21503:SF32|PFSCAN:PS50181"	"A5JYZ3, O45772"	"O45772"	"N.A."	"N.A."	"N.A."	"This gene encodes a protein containing an F-box, a motif predicted to mediate protein-protein interactions either with homologs of yeast Skp-1p or with other proteins."	"Is enriched in germ line based on RNA-seq studies. Is affected by several genes including daf-2\; rrf-3\; and sir-2.1 based on microarray and RNA-seq studies. Is affected by eleven chemicals including rotenone\; Tunicamycin\; and manganese chloride based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domain: ."
"CELE_C12D8.14"	36,3188546739255	2,14349274521994	0,755048152781998	2,83888217900033	0,004527186958283	0,0412788809057712	"WBGene00007541"	"fipr-4"	"C12D8.14"	"CELE_C12D8.14"	"CE34681|HMMPANTHER:PTHR22552|HMMPANTHER:PTHR22552:SF16"	"Q7YTS3"	"Q7YTS3"	"N.A."	"N.A."	"N.A."	"N.A."	"Is enriched in germ line based on RNA-seq studies. Is affected by several genes including daf-16\; daf-2\; and skn-1 based on RNA-seq and microarray studies. Is affected by six chemicals including manganese chloride\; D-glucose\; and Zidovudine based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domain: ."
"CELE_ZC308.4"	236,022804381755	2,14165948618486	0,455188360660579	4,70499615384901	2,53870740307907e-06	0,000141885535972086	"WBGene00022586"	"ZC308.4"	"ZC308.4"	"CELE_ZC308.4"	"N.A."	"A8WIQ9, H2L0E4"	"H2L0E4"	"N.A."	"N.A."	"N.A."	"N.A."	"Is enriched in several structures, including BAG\; germ line\; intestine\; male distal tip cell\; and somatic gonad precursor based on tiling array and RNA-seq studies. Is affected by several genes including daf-16\; daf-2\; and rrf-3 based on microarray and RNA-seq studies. Is affected by sixteen chemicals including methylmercury hydroxide\; rotenone\; and manganese chloride based on RNA-seq and microarray studies."
"CELE_T04B2.6"	16,5438421617219	2,14145801340837	0,669974657316492	3,19632689090919	0,00139189320217743	0,017907418070588	"WBGene00011424"	"dhs-31"	"T04B2.6"	"CELE_T04B2.6"	"CE44481|HMMPANTHER:PTHR43544:SF5|HMMPANTHER:PTHR43544|PRINTS:PR00081|PRINTS:PR00080|PFAM:PF00106|SUPERFAMILY:SSF51735|INTERPRO:IPR002347|INTERPRO:IPR036291|Active_site"	"D3KFT5"	"D3KFT5"	"N.A."	"hypodermis, vulB1, vulB2, vulD, vulva"	"oxidoreductase activity"	"N.A."	"Is predicted to enable oxidoreductase activity. Is expressed in hypodermis\; vulB1\; vulB2\; vulD\; and vulva. Is an ortholog of human CBR1 (carbonyl reductase 1) and CBR3 (carbonyl reductase 3)."
"CELE_C11E4.2"	70,3593240790612	2,13803793542981	0,311705955592853	6,85915009664587	6,92714269503641e-12	2,11793992242554e-09	"WBGene00007517"	"gpx-3"	"C11E4.2"	"CELE_C11E4.2"	"CE08102|HMMPANTHER:PTHR11592|HMMPANTHER:PTHR11592:SF90|PFSCAN:PS51355|PIRSF:PIRSF000303|PRINTS:PR01011|SCANPROSITE:PS00763|SCANPROSITE:PS00460|PFAM:PF00255|SUPERFAMILY:SSF52833|INTERPRO:IPR000889|INTERPRO:IPR036249|Active_site"	"Q95003"	"Q95003"	"N.A."	"N.A."	"cellular oxidant detoxification, extracellular region, extracellular space, glutathione peroxidase activity, oxidoreductase activity, peroxidase activity, response to oxidative stress"	"N.A."	"Is predicted to enable glutathione peroxidase activity. Human ortholog(s) of this gene are implicated in several diseases, including glucose metabolism disease (multiple)\; hematologic cancer (multiple)\; and nutritional deficiency disease (multiple). Is an ortholog of human GPX3 (glutathione peroxidase 3)."
"CELE_M163.8"	33,7837494634856	2,13572894621918	0,447328742885819	4,7744058037521	1,80238619828383e-06	0,000110083226977148	"WBGene00010940"	"M163.8"	"M163.8"	"CELE_M163.8"	"CE36497|PFSCAN:PS51670|SMART:SM00254|PFAM:PF01549|INTERPRO:IPR003582"	"Q6BES2"	"Q6BES2"	"N.A."	"N.A."	"N.A."	"N.A."	"Is affected by several genes including rrf-3\; daf-12\; and eat-2 based on tiling array\; RNA-seq\; and microarray studies. Is affected by nine chemicals including Sodium Chloride\; Psoralens\; and allantoin based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domains: ShK domain-like and ShKT domain."
"CELE_F31F6.1"	16,8776834674136	2,13551181107996	0,735983373446828	2,90157616072049	0,00371290513221179	0,0360269631154813	"WBGene00009300"	"F31F6.1"	"F31F6.1"	"CELE_F31F6.1"	"N.A."	"Q19942"	"Q19942"	"N.A."	"N.A."	"N.A."	"F31F6.1 encodes a novel protein that is conserved in C. elegans\; three other genes related to F31F6.1 are present in tandem on the X chromosome."	"Is enriched in NSM\; germ line\; germline precursor cell\; and muscle cell based on tiling array\; RNA-seq\; and microarray studies. Is affected by several genes including daf-2\; rrf-3\; and dpy-10 based on microarray\; tiling array\; and RNA-seq studies. Is affected by eleven chemicals including rotenone\; D-glucose\; and Alovudine based on RNA-seq and microarray studies."
"CELE_F14H3.6"	385,507151661116	2,13508422638851	0,46975381919276	4,54511307658447	5,49057701901329e-06	0,000270492708515079	"WBGene00008825"	"F14H3.6"	"F14H3.6"	"CELE_F14H3.6"	"CE23652|PhosphoPep:F14H3.6"	"O45367"	"O45367"	"hda-1|Physical"	"N.A."	"N.A."	"N.A."	"Is enriched in several structures, including Psub2\; germ line\; hypodermis\; neuronal sheath cell\; and pharyngeal muscle cell based on tiling array and RNA-seq studies. Is affected by several genes including daf-16\; daf-2\; and rrf-3 based on microarray\; tiling array\; and RNA-seq studies. Is affected by ten chemicals including rotenone\; Zidovudine\; and metformin based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domain: Phosphorylation site."
"CELE_K11D12.13"	76,4679787214491	2,13164955163541	0,68389172940621	3,11694009443018	0,00182738701113366	0,0216687799730853	"WBGene00044535"	"K11D12.13"	"K11D12.13"	"CELE_K11D12.13"	"CE38853|PhosphoPep:K11D12.13|HMMPANTHER:PTHR47248:SF5|HMMPANTHER:PTHR47248|PFSCAN:PS50279|SCANPROSITE:PS00280|SMART:SM00131|PFAM:PF00014|SUPERFAMILY:SSF57362|INTERPRO:IPR002223|INTERPRO:IPR036880"	"Q4R127"	"Q4R127"	"N.A."	"N.A."	"negative regulation of endopeptidase activity, serine-type endopeptidase inhibitor activity"	"N.A."	"Is predicted to enable serine-type endopeptidase inhibitor activity."
"CELE_ZK546.15"	139,236812546292	2,12906826147438	0,682905266248069	3,11766267841459	0,00182291312002201	0,0216687799730853	"WBGene00006619"	"try-1"	"ZK546.15"	"CELE_ZK546.15"	"CE36075|HMMPANTHER:PTHR24253:SF48|HMMPANTHER:PTHR24253|PFSCAN:PS50240|PRINTS:PR00722|SCANPROSITE:PS00135|SCANPROSITE:PS00134|SMART:SM00020|PFAM:PF00089|SUPERFAMILY:SSF50494|INTERPRO:IPR001254|INTERPRO:IPR001314|INTERPRO:IPR009003|INTERPRO:IPR043504|Active_site"	"Q23528"	"Q23528"	"N.A."	"germ line"	"hydrolase activity, peptidase activity, proteolysis, serine-type endopeptidase activity, serine-type peptidase activity"	"N.A."	"Is predicted to enable serine-type endopeptidase activity. Is expressed in germ line. Human ortholog(s) of this gene are implicated in several diseases, including auditory system disease (multiple)\; pancreatic ductal carcinoma\; and prostate disease (multiple). Is an ortholog of human PRSS33 (serine protease 33)."
"CELE_F59C6.16"	293,784166153856	2,12598782079418	0,444849024434868	4,77912213811195	1,76062221649389e-06	0,000108511392180985	"WBGene00077764"	"F59C6.16"	"F59C6.16"	"CELE_F59C6.16"	"N.A."	"B3WFW3"	"B3WFW3"	"N.A."	"N.A."	"N.A."	"N.A."	"Is affected by several genes including daf-16\; daf-2\; and rrf-3 based on RNA-seq and microarray studies. Is affected by seventeen chemicals including 1-methylnicotinamide\; rotenone\; and manganese chloride based on RNA-seq and microarray studies."
"CELE_F53F8.4"	155,671312113967	2,11867477131601	0,516531871949511	4,10173096060778	4,10070911011473e-05	0,00131568636119381	"WBGene00010001"	"F53F8.4"	"F53F8.4"	"CELE_F53F8.4"	"CE17858|PhosphoPep:F53F8.4|HMMPANTHER:PTHR46705:SF6|HMMPANTHER:PTHR46705|PFAM:PF01682|INTERPRO:IPR002602"	"O62261"	"O62261"	"csr-1|Physical"	"N.A."	"N.A."	"N.A."	"Is enriched in germline precursor cell\; hypodermis\; and intestine based on tiling array and microarray studies. Is affected by several genes including daf-16\; daf-2\; and skn-1 based on microarray\; RNA-seq\; and proteomic studies. Is affected by sixteen chemicals including rotenone\; D-glucose\; and stavudine based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domains: Phosphorylation site\; DB module\; and Domain of unknown function DB."
"CELE_Y43F8B.9"	76,107651969261	2,11023593180185	0,313953710612462	6,72148746923614	1,79878708331952e-11	5,00865839110737e-09	"WBGene00012819"	"Y43F8B.9"	"Y43F8B.9"	"CELE_Y43F8B.9"	"N.A."	"Q9XWX1"	"Q9XWX1"	"N.A."	"N.A."	"N.A."	"N.A."	"Is enriched in hypodermis\; intestine\; and somatic gonad precursor based on tiling array and RNA-seq studies. Is affected by several genes including daf-16\; daf-2\; and rrf-3 based on microarray\; tiling array\; and RNA-seq studies. Is affected by seventeen chemicals including methylmercuric chloride\; rotenone\; and bisphenol S based on microarray and RNA-seq studies."
"CELE_K10H10.5"	9,75691566718862	2,10956745196953	0,852251896923566	2,47528630864253	0,0133129403666745	0,0843170914449862	"WBGene00010761"	"K10H10.5"	"K10H10.5"	"CELE_K10H10.5"	"CE48591|PFSCAN:PS51257"	"O45682"	"O45682"	"N.A."	"N.A."	"integral component of membrane, membrane"	"N.A."	"Is enriched in body wall muscle cell based on tiling array studies. Is affected by several genes including daf-2\; eat-2\; and sir-2.1 based on RNA-seq and microarray studies. Is affected by D-glucose based on RNA-seq studies. Is predicted to encode a protein with the following domain: ."
"CELE_T07C4.6"	53,057670713035	2,08766300506322	0,724480037908902	2,88160183279711	0,00395659360926752	0,037509064845649	"WBGene00006546"	"tbx-9"	"T07C4.6"	"CELE_T07C4.6"	"CE36892|HMMPANTHER:PTHR11267|HMMPANTHER:PTHR11267:SF183|PFSCAN:PS50252|PRINTS:PR00937|SCANPROSITE:PS01264|SCANPROSITE:PS01283|SMART:SM00425|PFAM:PF00907|SUPERFAMILY:SSF49417|INTERPRO:IPR001699|INTERPRO:IPR008967|INTERPRO:IPR036960"	"Q22289"	"Q22289"	"hsp-90|Genetic;Regulatory, lin-39|Physical;Regulatory, tbx-8|Physical;Genetic, vab-7|Physical;Regulatory, ada-2|Physical, bir-1|Physical, blmp-1|Physical, C06A5.3|Physical, C16A11.4|Physical, C16C10.4|Physical, C46E10.8|Physical, cec-1|Physical, ceh-14|Physical, ceh-1|Physical, ceh-2|Physical, ceh-31|Physical, ceh-37|Physical, ceh-40|Physical, ceh-43|Physical, ceh-53|Physical, ceh-54|Physical, ceh-89|Physical, ceh-8|Physical, ceh-9|Physical, ces-1|Physical, crtc-1|Physical, dhhc-1|Physical, dmd-8|Physical, dro-1|Physical, dxbp-1|Physical, efl-2|Physical, egl-13|Physical, egl-27|Physical, egl-43|Physical, eya-1|Physical, eyg-1|Physical, F26F4.8|Physical, F53H1.4|Physical, F59A7.8|Physical, fkh-2|Physical, flh-1|Physical, flh-2|Physical, fozi-1|Physical, ham-2|Physical, ham-3|Physical, hda-2|Physical, hlh-25|Physical, hlh-26|Physical, hlh-27|Physical, hlh-33|Physical, hmg-5|Physical, jmjd-1.1|Physical, K03B8.4|Physical, klf-2|Physical, klu-1|Physical, let-19|Physical, lim-6|Physical, lin-11|Physical, lin-15A|Physical, lin-40|Physical, lin-48|Physical, lin-59|Physical, lsy-22|Physical, mab-3|Physical, madf-5|Physical, madf-9|Physical, mbtr-1|Physical, mdt-11|Physical, mdt-22|Physical, mep-1|Physical, mls-2|Physical, mnm-2|Physical, nhr-109|Physical, nhr-111|Physical, nhr-114|Physical, nhr-148|Physical, nhr-168|Physical, nhr-230|Physical, nhr-239|Physical, nhr-46|Physical, nhr-67|Physical, nhr-76|Physical, nhr-81|Physical, odd-2|Physical, odr-7|Physical, oef-1|Physical, pax-2|Physical, pax-3|Physical, peb-1|Physical, pes-1|Physical, pha-4|Physical, phf-30|Physical, pop-1|Physical, pzf-1|Physical, rad-26|Physical, rbr-2|Physical, saeg-1|Physical, set-13|Physical, set-1|Physical, set-22|Physical, set-29|Physical, sma-3|Physical, sup-37|Physical, T05A12.4|Physical, T10D4.6|Physical, T22C8.3|Physical, T22C8.4|Physical, tab-1|Physical, taf-12|Physical, tag-68|Physical, tbx-9|Physical, tbx-9|Physical, tra-1|Physical, unc-130|Physical, unc-37|Physical, vab-15|Physical, vab-3|Physical, Y111B2A.10|Physical, Y56A3A.28|Physical, zfh-2|Physical, zip-10|Physical, zip-7|Physical, ztf-26|Physical, ztf-2|Physical"	"ABarpa, ABarpp, ABplaa, body wall musculature, Ca, Cp, E, Ea, Eal, Ear, Ep, Epl, Epr, hypodermis, intestinal cell, MSaappa, MSaappp, MSpapaa, MSpapap, muscle cell"	"cell fate specification, DNA binding, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, embryonic body morphogenesis, nucleus, regulation of transcription by RNA polymerase II, regulation of transcription, DNA-templated, RNA polymerase II cis-regulatory region sequence-specific DNA binding, RNA polymerase II transcription regulatory region sequence-specific DNA binding, transcription regulator complex"	"N.A."	"Enables RNA polymerase II transcription regulatory region sequence-specific DNA binding activity. Is involved in embryonic body morphogenesis. Located in nucleus. Is expressed in several structures, including ABarpa\; Eal\; Ear\; Epl\; and Epr. Human ortholog(s) of this gene are implicated in autistic disorder. Is an ortholog of human EOMES (eomesodermin) and TBR1 (T-box brain transcription factor 1)."
"CELE_F19B10.5"	12,1869343283412	2,08546647871377	0,757680849704424	2,75243392983645	0,00591540814102826	0,049037192526876	"WBGene00017587"	"F19B10.5"	"F19B10.5"	"CELE_F19B10.5"	"N.A."	"O02067"	"O02067"	"N.A."	"N.A."	"N.A."	"N.A."	"Is enriched in several structures, including Z1.p\; germ line\; germline precursor cell\; male distal tip cell\; and somatic gonad precursor based on RNA-seq studies. Is affected by several genes including daf-2\; rrf-3\; and eat-2 based on RNA-seq and microarray studies. Is affected by ten chemicals including Alovudine\; stavudine\; and Zidovudine based on RNA-seq and microarray studies."
"CELE_F21C10.8"	244,43214938686	2,07790173005065	0,247701238184771	8,38874179749012	4,91372567121967e-17	5,47283745652345e-14	"WBGene00004119"	"pqn-31"	"F21C10.8"	"CELE_F21C10.8"	"N.A."	"Q7JNW7, H2KY72"	"H2KY72"	"asna-1|Physical, daf-16|Regulatory, sgt-1|Physical"	"N.A."	"N.A."	"The protein product of this gene is predicted to contain a glutamine\/asparagine (Q\/N)-rich ('prion') domain, by the algorithm of Michelitsch and Weissman (as of the WS77 release of WormBase, i.e., in wormpep77)."	"Is enriched in head mesodermal cell and pharynx based on RNA-seq studies. Is affected by several genes including daf-2\; glp-1\; and dpy-10 based on microarray\; RNA-seq\; and tiling array studies. Is affected by eighteen chemicals including Ethanol\; methylmercuric chloride\; and rotenone based on RNA-seq and microarray studies."
"CELE_B0024.4"	216,102866083578	2,07459960521736	0,399507830974634	5,1928884601741	2,07056244695501e-07	1,7936822352983e-05	"WBGene00007097"	"B0024.4"	"B0024.4"	"CELE_B0024.4"	"CE05149|HMMPANTHER:PTHR21733:SF8|HMMPANTHER:PTHR21733|PFAM:PF03409|INTERPRO:IPR005071"	"Q17420"	"Q17420"	"skn-1|Regulatory"	"N.A."	"membrane raft"	"N.A."	"Located in membrane raft."
"CELE_T19H12.15"	94,2338872161632	2,06653529337286	0,372516084323969	5,54750621606888	2,89772861647635e-08	3,29812279684056e-06	"WBGene00271827"	"T19H12.15"	"T19H12.15"	"CELE_T19H12.15"	"CE52271|PFAM:PF04942|INTERPRO:IPR007026"	"A0A2C9C3C6"	"A0A2C9C3C6"	"N.A."	"N.A."	"N.A."	"N.A."	"Is affected by damt-1 based on RNA-seq studies. Is affected by antimycin based on RNA-seq studies. Is predicted to encode a protein with the following domains: CC domain and CC domain."
"CELE_Y49F6C.8"	54,6055871065719	2,06537731041417	0,559986227733039	3,68826447531633	0,000225788893212859	0,00482952841134172	"WBGene00021730"	"Y49F6C.8"	"Y49F6C.8"	"CELE_Y49F6C.8"	"N.A."	"Q9TYJ3"	"Q9TYJ3"	"lin-10|Physical"	"N.A."	"N.A."	"N.A."	"Is enriched in germ line based on RNA-seq studies. Is affected by several genes including daf-16\; daf-2\; and glp-1 based on tiling array\; RNA-seq\; and microarray studies. Is affected by fourteen chemicals including aldicarb\; rotenone\; and Tunicamycin based on microarray and RNA-seq studies."
"CELE_C05E4.1"	59,0352846683805	2,06485671285221	0,456710227772128	4,52115277322507	6,15037794148674e-06	0,000289616289065847	"WBGene00005643"	"srp-2"	"C05E4.1"	"pes-21, CELE_C05E4.1"	"CE07935|SMART:SM00093|PFAM:PF00079|SUPERFAMILY:SSF56574|INTERPRO:IPR023796|INTERPRO:IPR036186|INTERPRO:IPR042178|INTERPRO:IPR042185"	"O17365"	"O17365"	"actl-1|Physical"	"AMsoL, AMsoR, anal sphincter muscle, body wall musculature, cuticle, eggshell, hyp1, hyp2, hyp3, hyp7 syncytium, hypodermis, intestine, male, neuronal sheath cell, PHAL, PHAR, PHBL, PHBR, seam cell, socket cell"	"cysteine-type endopeptidase inhibitor activity, extracellular space, negative regulation of cysteine-type endopeptidase activity, negative regulation of peptidase activity, peptidase inhibitor activity, serine-type endopeptidase inhibitor activity"	"srp-2 encodes an ovalbumin-like serpin (ov-serpin), that is a member of the serine protease inhibitor superfamily\; SRP-2 is predicted to function as a suicide substrate that inhibits the proteolytic activity of serine proteases, and in vitro, recombinant SRP-2 is able to inhibit granzyme B activity\; srp-2 expression is detected in hypodermal cells, particularly in the lateral seam cells."	"Enables cysteine-type endopeptidase inhibitor activity and serine-type endopeptidase inhibitor activity. Is involved in negative regulation of cysteine-type endopeptidase activity. Is expressed in several structures, including anal sphincter muscle\; cuticle\; epithelial cell\; intestine\; and phasmid neurons. Is used to study familial encephalopathy with neuroserpin inclusion bodies. Human ortholog(s) of this gene are implicated in several diseases, including Alzheimer's disease\; artery disease (multiple)\; autoimmune disease (multiple)\; and eye disease (multiple). Is an ortholog of human SERPINI1 (serpin family I member 1)."
